1862;05/15/2010;;Uganda;road to Kanungu district at Kamujegye(?), Rwerere(?), Nyakagyeme Sub-County(?), Rukungiri district;landslide;Landslide;Downpour;;0;;;http://tribune.com.pk/story/14328/another-landslide-plunges-attabad-lake-to-danger-zone/;;Known_within_10_km;Medium;;glc;1862;Uganda;Rukungiri;1461124;Western Region;Rukungiri;14000;UG;AF;h9icHKgQW;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-7888;2,98214E+16;(-0.78879999999999995, 29.821400000000001)
1863;05/15/2010;Night;Italy;Vado di Monzuno, near Bologna, Emilia-Romagana region, Apennine Mts.;landslide;Landslide;Downpour;;0;;;http://www.newvision.co.ug/D/8/12/719718;;Known_within_5_km;Medium;;glc;1863;Italy;Vado;26501;Emilia-Romagna;Provincia di Bologna;2001;IT;EU;DGYgBQdB4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;4,43189E+16;1,12603E+16;(44.318899999999999, 11.260300000000001)
1864;05/15/2010;;Pakistan;Atabad(Ata Abad, Attabad), Hunza Valley;landslide;Landslide;Downpour;;0;;;http://www.newvision.co.ug/D/8/12/719718;;Known_within_1_km;Medium;;glc;1864;Pakistan;BarishÆ’Ã…l;1289838;Gilgit-Baltistan;;2005;PK;AS;hJz-lTFK7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;3,63085E+16;7,48219E+16;(36.308500000000002, 74.821899999999999)
1865;05/16/2010;Morning;New Zealand;Tapawera, near Nelson;landslide;Landslide;Downpour;;0;;;http://www.iol.co.za/index.php?set_id=1&click_id=68&art_id=nw20100516221630827C900506;;Known_within_15_km;Medium;;glc;1865;New Zealand;Wakefield;1,89944E+16;Tasman;Tasman District;1663;NZ;OC;D90tLFQQ4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-413874;1728235;(-41.3874, 172.8235)
1866;05/16/2010;0:00:00;Democratic Republic of Congo;Kibumba(Kirumba)(?), 37km north of Goma, East slope of Nyiragongo(Nyrangongo) Volcano, Virunga Natl Park, Nord(North) Kivu Region;landslide;Mudslide;Downpour;;54;;;http://www.radionz.co.nz/news/stories/2010/05/17/1248042ddda9;;Known_within_10_km;Very_large;;glc;1866;Democratic Republic of the Congo;Goma;1785567;Nord Kivu;;144124;CD;AF;hGgBjcFcW;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-15253;2,92908E+16;(-1.5253000000000001, 29.290800000000001)
1867;05/16/2010;;Uganda;Bukinda Sub-county, Kabale district;landslide;Complex;Downpour;;2;;;http://www.monitor.co.ug/News/National/-/688334/920498/-/x040ql/-/;;Known_within_10_km;Medium;;glc;1867;Uganda;Kabale;1,68358E+16;Western Region;Kabale District;43500;UG;AF;sJriaKgc7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-12;3,01333E+16;(-1.2, 30.133299999999998)
1868;05/16/2010;Evening;Uganda;Eastern Uganda(Mbale, Sironko, and Tororo);landslide;Landslide;Downpour;;0;;;http://www.guardian.co.uk/katine/2010/may/18/news-roundup-landslides;;Unknown;Medium;;glc;1868;Uganda;Mbale;1025596;Eastern Region;Mbale;76493;UG;AF;hGahzBgQU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;10121;3,42355E+16;(1.0121, 34.235500000000002)
1869;05/16/2010;Early Morning;United States;Magoffin County, Lexington, KY;landslide;Landslide;Downpour;;0;;;http://videos.kentucky.com/vmix_hosted_apps/p/media?id=13647291&item_index=8&all=1&sort=NULL;;Known_within_25_km;Small;;glc;1869;United States;Salyersville;752656;Kentucky;Magoffin County;1883;US;NA;hJFPnsgKU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;3,76921E+16;-8,30302E+16;(37.692100000000003, -83.030199999999994)
1870;05/17/2010;;Afghanistan;Yawan Town, Badakhshan Province;landslide;Landslide;Downpour;;;;Medair;;Unknown;Known_within_50_km;Medium;;glc;1870;Afghanistan;ZÆ’Â´rakÆ’Â´;273125;Badakhshan;;0;AF;AS;D92gITdQU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;3,75611E+16;7,04263E+16;(37.561062669999998, 70.426334550000007)
1871;05/17/2010;;India;Srinagar-Leh national highway, Captain Mode, Kashmir valley;landslide;Landslide;Downpour;;0;;;http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL;;Known_within_50_km;Medium;;glc;1871;India;Kargil;4,95949E+16;Kashmir;;13838;IN;AS;S5QAtTFQU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;3,43951E+16;756233;(34.395099999999999, 75.6233)
1872;05/17/2010;Night;United States;Oakwood exit ramp, Interstate 64, WV;landslide;Mudslide;Downpour;;0;;;http://www.medair.org/en/infochanel/news/detail/article/flash_floods_landslides_destroy_homes_in_remote_afghanistan/?no_cache=1&cHash=5aa037ab4d;;Known_within_1_km;Small;;glc;1872;United States;Charleston;168022;West Virginia;Kanawha County;51400;US;NA;h5WichmcU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;3,83534E+16;-8,16513E+16;(38.353400000000001, -81.651300000000006)
1873;05/18/2010;;Czech Republic;Becva valley;landslide;Landslide;Downpour;;0;;;http://news.xinhuanet.com/english2010/video/2010-05/20/c_13306419.htm;;Known_within_50_km;Medium;;glc;1873;Czechia;Bystâ‰ˆÃ´ice pod HostâˆšÎ©nem;33888;Zlâˆšâ‰ n Region;;8727;CZ;EU;h9QCKKFQ4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;4,94288E+16;1,76627E+16;(49.428800000000003, 17.662700000000001)
1874;05/18/2010;;Poland;Lanckorona;landslide;Landslide;Downpour;;0;;Krakow Post;http://www.krakowpost.com/article/2139;Urban_area;Known_within_1_km;Medium;https://farm5.staticflickr.com/4066/4668886614_a8322c4502_b.jpg;glc;1874;Poland;Lanckorona;4033;Lesser Poland Voivodeship;Powiat wadowicki;2100;PL;EU;D5FSbQmcU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;4,98463E+16;1971636831;(49.846304719999999, 19.71636831)
1875;05/18/2010;21:00:00;China;Luxi County, Hunan Province;landslide;Landslide;Downpour;;0;;;http://www.praguemonitor.com/2010/05/20/moravian-rivers-subsiding-landslides-threaten-peoples-homes;;Unknown;Medium;;glc;1875;China;Baisha;72469;Hunan;;0;CN;AS;h56dogQB7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;2,82154E+16;1102225;(28.215399999999999, 110.2225)
1876;05/19/2010;;Indonesia;Cibodas hamlet(?), Cihaurkoneng village(?), Malangbong sub-district, West Java;landslide;Landslide;Downpour;;0;;;http://www.thesundaily.com/article.cfm?id=46942;;Known_within_10_km;Medium;;glc;1876;Indonesia;Pasarkolot;285779;West Java;;0;ID;AS;h9tgLdKKW;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-70528;1081156;(-7.0528000000000004, 108.1156)
1877;05/19/2010;4:00:00;Malaysia;Modern International Arabic School(MIAS or IMAS), Bukit Tunku, Kuala Lumpur;landslide;Landslide;Downpour;;0;;;http://www.colombopage.com/archive_10A/May20_1274379390CH.php;;Known_within_1_km;Medium;;glc;1877;Malaysia;Kuala Lumpur;183415;Kuala Lumpur;;1453975;MY;AS;DGHdogcKW;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;31575;1016896;(3.1575000000000002, 101.6896)
1878;05/19/2010;;Sri Lanka;Tawalamtenna, on Pudaluoya(Pundaluoya)-Nuwara Eliyaroad;landslide;Debris_Flow;Tropical_Cyclone;Cyclone Laila;0;;;http://www.newsradio.me/?p=33627;;Known_within_5_km;Medium;;glc;1878;Sri Lanka;Talawakele;874352;Central;;3545;LK;AS;h50pOlBB7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;70022;8,0703E+16;(7.0022000000000002, 80.703000000000003)
1879;05/19/2010;;Sri Lanka;Karadana(?) area in Ahaliyagoda(?), Rathnapura(Ratnapura);landslide;Landslide;Tropical_Cyclone;Cyclone Laila;0;;;http://www.antara.co.id/en/news/1274440013/landslides-again-hit-garut;;Unknown;Medium;;glc;1879;Sri Lanka;Ratnapura;134894;Sabaragamuwa;;47832;LK;AS;sJ3Ze8Bc7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;6686;803874;(6.6859999999999999, 80.3874)
1880;05/20/2010;Evening;Indonesia;Karanganyar village, Leuwigoong sub-district, Garut district, West Java;landslide;Landslide;Downpour;;0;;;http://www.kuenselonline.com/modules.php?name=News&file=article&sid=15535;;Known_within_5_km;Medium;;glc;1880;Indonesia;Haruman;173623;West Java;;0;ID;AS;DGXgomBBU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-70727;1079422;(-7.0727000000000002, 107.9422)
1881;05/20/2010;9:00:00;New Zealand;the narrows, near Bob's Cove, Queenstown-Glenorchy Rd;landslide;Rockfall;Continuous_rain;;0;;Stuff;http://www.stuff.co.nz/national/3727944/Landslide-blocks-road-to-Glenorchy;Above_road;Known_within_5_km;Medium;http://static2.stuff.co.nz/1274440472/606/3726606.jpg;glc;1881;New Zealand;Queenstown;1,46943E+16;Otago;Queenstown-Lakes District;10442;NZ;OC;D5Nh1InbAN;2;Fri Jan 08 2016 18:54:42 GMT+0000 (UTC);2639414446;-4,50775E+16;1,68489E+16;(-45.077500000000001, 168.48849999999999)
1882;05/20/2010;;Bhutan;Thimphu-Phuentsholing highway, at Takti, between Samtse and Punakha ;landslide;Landslide;Downpour;;;;Antara News;http://www.antara.co.id/en/news/1274440013/landslides-again-hit-garut;Above_road;Known_within_50_km;Medium;;glc;1882;Bhutan;Paro;1,66566E+16;Paro;;2169;BT;AS;hJuEDuQKU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;2,72196E+16;895187916;(27.219625950000001, 89.5187916)
1883;05/20/2010;;China;port in Fangchenggang City, Guangxi, Zhuang Autonomous Region;landslide;Landslide;Downpour;;3;;Xinhua News;http://news.xinhuanet.com/english2010/china/2010-06/01/c_13327382.htm;Unknown;Known_within_10_km;Medium;;test;1883;China;Mâˆšâ‰¥ng CâˆšÂ°i;4,09984E+16;;obe;72960;CN;AS;sGzXyQlji6;2;Fri Jan 08 2016 19:20:59 GMT+0000 (UTC);3450110787;216252;1083472;(21.6252, 108.3472)
1884;05/20/2010;Night;India;Vijaywada(Vijayawada);landslide;Landslide;Tropical_Cyclone;Cyclone Laila;4;;;http://www.stuff.co.nz/national/3727944/Landslide-blocks-road-to-Glenorchy;;Known_within_25_km;Medium;;glc;1884;India;VijayawÆ’Ã…da;80035;Andhra Pradesh;;874587;IN;AS;DGMA1kBKU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;165121;8,06296E+16;(16.5121, 80.629599999999996)
1885;05/21/2010;;Afghanistan;Yawan Town, Badakhshan Province;landslide;Landslide;Downpour;;;;Medair;http://www.medair.org/en/infochanel/news/detail/article/flash_floods_landslides_destroy_homes_in_remote_afghanistan/?no_cache=1&cHash=5aa037ab4d;Unknown;Known_within_50_km;Large;;glc;1885;Afghanistan;ZÆ’Â´rakÆ’Â´;273125;Badakhshan;;0;AF;AS;S5WdMTgc7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;3,75591E+16;7,04278E+16;(37.559146050000003, 70.427778020000005)
1886;05/22/2010;18:00:00;Costa Rica;â€šÃ„Ãºroad sector IIâ€šÃ„Ã¹(?) (Ciudad Colâˆšâ‰¥n-Orotina) San Jose-Caldera highway(23);landslide;Landslide;Downpour;;0;3;Costa Rica News;http://thecostaricanews.com/rains-cause-landslides-and-road-accidents-on-caldera/3255;Above_road;Known_within_10_km;Medium;http://thecostaricanews.com/wp-content/uploads/2010/05/landslide.jpg;glc;1886;Costa Rica;Desamparados;692174;Alajuela;;14448;CR;NA;S5yHs9FSvh;2;Tue Feb 24 2015 22:57:13 GMT+0000 (UTC);3691433156;9929;-8,44428E+16;(9.9290000000000003, -84.442800000000005)
1887;05/23/2010;Early Morning;China;train tracks near Dongxiang, Fuzhou, Jinangxi Province;landslide;Landslide;Downpour;;19;;;http://english.aljazeera.net/news/asia-pacific/2010/05/201052345333149480.html;;Known_within_10_km;Medium;;glc;1887;China;Yangxi;697441;Jiangxi Sheng;;0;CN;AS;S9SQogBcW;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;2,82405E+16;1166619;(28.240500000000001, 116.6619)
1888;05/23/2010;;Taiwan;tunnel on road to Tungpu(Dongpu)(?), Nantou County;landslide;Landslide;Downpour;;0;;;http://www.etaiwannews.com/etn/news_content.php?id=1265492&lang=eng_news&cate_img=49.jpg&cate_rss=news_Society_TAIWAN;;Known_within_25_km;Medium;;glc;1888;Taiwan;Lugu;1,53537E+16;Taiwan;;19599;TW;AS;sJlQLdBKW;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;2,36679E+16;1208766;(23.667899999999999, 120.8766)
1889;05/23/2010;;Taiwan;southern cross-island highwayto Tatachia area near Yushan(Jade) mountain;landslide;Landslide;Downpour;;0;;;http://www.etaiwannews.com/etn/news_content.php?id=1265492&lang=eng_news&cate_img=49.jpg&cate_rss=news_Society_TAIWAN;;Known_within_10_km;Medium;;glc;1889;Taiwan;Lugu;3,35885E+16;Taiwan;;19599;TW;AS;s5dQLmKc4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;2,3475E+16;1208994;(23.475000000000001, 120.8994)
1890;05/23/2010;Afternoon;Taiwan;Hsiaolin, Kaohsiung County;landslide;Mudslide;Downpour;;0;;;http://www.citizen-times.com/article/20100523/NEWS/100523008/1007/COLUMNISTS;;Known_within_5_km;Medium;;glc;1890;Taiwan;Yujing;158566;Taiwan;;16597;TW;AS;D9yBRFQc4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;231297;1206161;(23.1297, 120.6161)
1891;05/23/2010;10:00:00;United States;4900 block of NC 63, Madison County near Buncombe county line, NC;landslide;Mudslide;Downpour;;0;;;http://www.insidecostarica.com/dailynews/2010/may/26/latinamerica10052601.htm;Above_road;Known_within_1_km;Small;;glc;1891;United States;Marshall;1,64791E+16;North Carolina;Madison County;872;US;NA;hGgwv081vM;2;Wed Jan 13 2016 16:55:27 GMT+0000 (UTC);4250769607;357117;-8,28329E+16;(35.7117, -82.832899999999995)
1892;05/23/2010;;Colombia;many across country;landslide;Landslide;Downpour;;0;;;http://www.etaiwannews.com/etn/news_content.php?id=1265492&lang=eng_news&cate_img=49.jpg&cate_rss=news_Society_TAIWAN;;Unknown;Medium;;glc;1892;Colombia;Puerto Lâˆšâ‰¥pez;2,25372E+16;Meta;;16678;CO;SA;h9PtRtFc4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;38844;-7,29175E+16;(3.8843999999999999, -72.917500000000004)
1893;05/24/2010;;Indonesia;Umbul(Ngumbul), Tulakan District, Pacitan, East Java;landslide;Landslide;Downpour;;0;;;http://bothnews.blogspot.com/2010/05/avalanche-dozens-of-houses-in-pacitan.html;;Known_within_5_km;Medium;;glc;1893;Indonesia;Ketanggung;1,16571E+16;East Java;;0;ID;AS;sJ1KRFcc7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-81431;1,1129E+16;(-8.1431000000000004, 111.28959999999999)
1894;05/24/2010;;Indonesia;Wonokerto, Pacitan, East Java;landslide;Landslide;Downpour;;0;;;;;Known_within_5_km;Medium;;glc;1894;Indonesia;Krajan Puru;86254;East Java;;0;ID;AS;h57cLdQc4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-8,1321E+15;1115917;(-8.1320999999999994, 111.5917)
1895;05/24/2010;;Indonesia;Ngadiroho District, Pacitan, East Java;landslide;Landslide;Downpour;;0;;;;;Known_within_1_km;Medium;;glc;1895;Indonesia;Sudimoro;499199;East Java;;0;ID;AS;hGJjRFKK7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-8,1969E+15;111336;(-8.1968999999999994, 111.336)
1896;05/24/2010;;Indonesia;Trans-Kalimantan Highway(?) near Jemparing(?), Paser regency, East Kalimantan(Kalimantan Timur);landslide;Landslide;Downpour;;0;;;http://www.youtube.com/watch?v=WY0JuArx0Mw;;Known_within_50_km;Medium;;glc;1896;Indonesia;Kuaro;409992;East Kalimantan;;0;ID;AS;DGIHRgKc4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-17853;1160932;(-1.7853000000000001, 116.0932)
1897;05/24/2010;Night;Georgia;Sharakhevi village(?), Tianeti District;landslide;Landslide;Downpour;;0;;;http://mdn.mainichi.jp/mdnnews/news/20100524p2a00m0na016000c.html;;Known_within_25_km;Medium;;glc;1897;Georgia;Tâ€šÃ„Ã´ianetâ€šÃ„Ã´i;14755;Mtskheta-Mtianeti;Tianetis Raioni;0;GE;AS;DJKPrKFK7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;421;4495;(42.1, 44.95)
1898;05/24/2010;20:45:00;Japan;railroad, Kita Ward, Kobe;landslide;Mudslide;Downpour;;0;;;http://www.rustavi2.com/news/news_text.php?id_news=37100&pg=1&im=main;;Known_within_5_km;Medium;;glc;1898;Japan;Kâ‰ˆÃ§be-shi;817881;Hyâ‰ˆÃ§go;;1528478;JP;AS;h5dHLgcB7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;3,47649E+16;1,35178E+16;(34.764899999999997, 135.17769999999999)
1899;05/24/2010;;Myanmar (Burma);Taung Khaung Gee tunnel, Maungdaw-Buthidaung road, Arakan, western burmese border;landslide;Mudslide;Downpour;;0;;;http://www.thejakartapost.com/news/2010/05/24/gasoline-price-skyrockets-after-kalimantan-highway-cut.html;;Known_within_1_km;Medium;;test;1899;Myanmar [Burma];TeknÆ’Ã…f;1558422;Rakhine;obe;40557;MM;AS;D5gMQ8lAFS;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;2,08486E+16;9,24504E+16;(20.848600000000001, 92.450400000000002)
1900;05/24/2010;;United States;I-80 near 2300 East, UT;landslide;Landslide;Rain;;0;;;http://www.narinjara.com/details.asp?id=2613;;Known_within_1_km;Small;;glc;1900;United States;Canyon Rim;75491;Utah;Salt Lake County;10062;US;NA;S93Px9VYgD;2;Wed Sep 10 2014 20:34:39 GMT+0000 (UTC);557754629;407134;-1118224;(40.7134, -111.8224)
1901;05/25/2010;Evening;India;Chadiyan(?) village near Uri, Baramulla district, Jammu and Kashmir;landslide;Landslide;Downpour;;0;;;http://sify.com/news/landslides-in-kashmir-village-100-rescued-news-national-kfzxEcbagdh.html;;Known_within_15_km;Medium;;glc;1901;India;Uri;206884;Kashmir;;6755;IN;AS;h9-_nymK4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;3,409E+16;7,40256E+16;(34.090000000000003, 74.025599999999997)
1902;05/26/2010;Night;Philippines;Sibuan Otong road(?), Barangay Sibuan(?), near San Fernando City, La Union;landslide;Landslide;Downpour;;0;;;http://www.9and10news.com/Category/Story/?id=230452&cID=3;;Known_within_50_km;Medium;;glc;1902;Philippines;Kapangan;56349;Cordillera Administrative Region;Benguet;0;PH;AS;h5XjRmcB4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;1,66085E+16;1206365;(16.608499999999999, 120.6365)
1903;05/26/2010;;Austria;Stickelberg;landslide;Mudslide;Downpour;;1;;;http://www.earthtimes.org/articles/news/325732,one-dead-as-thunderstorms-tornado-hit-austria.html;;Known_within_5_km;Medium;;glc;1903;Austria;Lichtenegg;329777;Lower Austria;Politischer Bezirk Wiener Neustadt;0;AT;EU;sJhUQQdB7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;4,76137E+16;1,62389E+16;(47.613700000000001, 16.238900000000001)
1904;05/26/2010;;Guatemala;Almolonga;landslide;Mudslide;Tropical_Cyclone;Tropical Cyclone Agatha;4;;;http://www.mb.com.ph/articles/259475/50-families-lose-homes-la-union-landslide;;Known_within_5_km;Medium;;glc;1904;Guatemala;Almolonga;77254;Quetzaltenango;;11913;GT;NA;sJmn8GgcU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;148123;-9,14944E+16;(14.8123, -91.494399999999999)
1905;05/27/2010;Night;New Zealand;Ohope Beach;landslide;Landslide;Downpour;;0;;;http://www.radionz.co.nz/news/stories/2010/05/27/124804c6d96a;;Known_within_5_km;Medium;;glc;1905;New Zealand;Whakatane;405799;Bay of Plenty;Whakatane District;18602;NZ;OC;sGRHEFQQ7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-3,79622E+16;1,77031E+16;(-37.962200000000003, 177.03139999999999)
1906;05/26/2010;;New Zealand;limestone cave rock art site Takiroa near Duntroon on State Highway 83, Otago;landslide;Rockfall;Downpour;;0;0;Rock fall at the Takiroa rock art site, May 2010, Duntroon, North Otago, New Zealand;https://info.geonet.org.nz/download/attachments/2196288/SR_2010-031.pdf?api=v2;Above_road;Exact_Location;Medium;http://www.davidwallphoto.com/gallery/NewZealand/Oamaru_Waitaki/SWtk559.jpg;glc;1906;New Zealand;Oamaru;3717407;Otago;;13000;NZ;OC;DJULmxkHvM;2;Fri Jan 08 2016 19:47:04 GMT+0000 (UTC);4173881930;-448431;1,70645E+16;(-44.8431, 170.64529999999999)
1907;05/27/2010;3:45:00;Philippines;house near Marcos Highway, Santo Tomas, Baguio City;landslide;Landslide;Downpour;;0;;;http://www.deccanchronicle.com/national/timely-army-action-saves-landslide-hit-school-boys-245;;Known_within_5_km;Medium;;test;1907;Philippines;Baguio;187338;Cordillera;obe;272714;PH;AS;S9J7suUAmh;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;1,64003E+16;1,20588E+16;(16.400300000000001, 120.58759999999999)
1908;05/27/2010;9:45:00;India;Tyakshi(?) village near Turtuk(Nubra Valley) on Leh-Saichen(Siachan) rd, Jammu and kashmir;landslide;Landslide;Rain;;0;;;http://www.stuff.co.nz/dominion-post/national/3744047/After-the-floods-and-a-landslide-now-get-set-for-bitter-cold-and-snow;;Known_within_50_km;Medium;;glc;1908;India;Leh;4,41476E+16;Kashmir;;37475;IN;AS;h5uHSEejgs;2;Wed Sep 10 2014 20:03:34 GMT+0000 (UTC);4141892267;3,45628E+16;7,76001E+16;(34.562800000000003, 77.600099999999998)
1909;05/27/2010;;Colombia;Ciudad Bolivar area Bogota;landslide;Landslide;Downpour;;0;;;http://www.abs-cbnnews.com/nation/regions/05/27/10/4-hurt-baguio-city-landslide;;Known_within_1_km;Medium;;glc;1909;Colombia;Soacha;1036239;Cundinamarca;;313945;CO;SA;s5p4OudKU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;45326;-7,41359E+16;(4.5326000000000004, -74.135900000000007)
1910;05/29/2010;6:45;New Zealand;Berwick Camp, Otago region;landslide;Landslide;Downpour;;0;0;Otago Daily Times;http://www.odt.co.nz/news/dunedin/108264/landslide-shunts-camp-building;Unknown;Known_within_10_km;Medium;;glc;1910;New Zealand;Milton;2,61444E+16;Otago;Clutha District;2009;NZ;OC;s5fB_qlbiM;2;Fri Jan 08 2016 19:34:57 GMT+0000 (UTC);2619939568;-4,59034E+16;1,70098E+16;(-45.903399999999998, 170.09819999999999)
1911;05/29/2010;Overnight;New Zealand;Portobello rd between Portobello and Dunedin, Otago region;landslide;Landslide;Downpour;;0;;;http://www.odt.co.nz/news/dunedin/108264/landslide-shunts-camp-building;;Known_within_5_km;Medium;;glc;1911;New Zealand;Portobello;142271;Otago;Dunedin City;1200;NZ;OC;s9kqLFBQ4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;-4,58456E+16;1706328;(-45.845599999999997, 170.6328)
1912;05/29/2010;10:00:00;China;Suoqiao village(?), No. 213 National Highway to Wenchuan County, Sinchuan province;landslide;Landslide;Earthquake;;0;;;http://www.reviewnepal.com/detail_news.php?id=403;;Known_within_50_km;Medium;;glc;1912;China;Guankou;2,8878E+16;Sichuan;;0;CN;AS;DJlQuywjFs;2;Wed Sep 10 2014 19:37:30 GMT+0000 (UTC);819916957;3,1236E+16;1034883;(31.236000000000001, 103.4883)
1913;05/29/2010;Morning;Nepal;Deurali village, Ward 7(?), Sangja(Syangja) district;landslide;Landslide;Rain;;3;;;http://www.boston.com/bigpicture/2010/06/a_rough_week_for_guatemala.html#photo17;;Known_within_5_km;Medium;;glc;1913;Nepal;WÆ’Ã…ling;1642107;Western Region;;21867;NP;AS;DGGV4kQc4;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;2811;8368;(28.11, 83.68)
1914;05/29/2010;;Guatemala;Palin, Escuintla;landslide;Mudslide;Tropical_Cyclone;Tropical Cyclone Agatha;0;;;http://www.odt.co.nz/news/dunedin/108264/landslide-shunts-camp-building;;Known_within_10_km;Medium;;glc;1914;Guatemala;Palâˆšâ‰ n;18542;Escuintla;;31329;GT;NA;sGu_8GFQU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;144039;-9,06986E+16;(14.4039, -90.698599999999999)
1915;05/29/2010;;Guatemala;el Pedregal(?), Amatitlan;landslide;Mudslide;Tropical_Cyclone;Tropical Cyclone Agatha;0;;;http://news.xinhuanet.com/english2010/china/2010-05/30/c_13323403.htm;;Known_within_5_km;Medium;;glc;1915;Guatemala;AmatitlâˆšÂ°n;202891;Guatemala;;71836;GT;NA;sGo_n5FcW;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;1,44789E+16;-9,06319E+16;(14.478899999999999, -90.631900000000002)
1916;05/29/2010;;Guatemala;Canaan, northern outskirts of of Guatemala City;landslide;Landslide;Tropical_Cyclone;Tropical Cyclone Agatha;11;;Boston Globe;http://www.boston.com/bigpicture/2010/06/a_rough_week_for_guatemala.html#photo17;Urban_area;Known_within_5km;Medium;;glc;1916;Guatemala;Chinautla;44764;Guatemala;;97172;GT;NA;DGMBiPTgC6;2;Wed Jan 06 2016 18:00:39 GMT+0000 (UTC);330123457;1,46969E+16;-9,0444E+16;(14.696899999999999, -90.444000000000003)
1917;05/29/2010;;Guatemala;San Miguel Escobar(?), Volcano Agua;landslide;Mudslide;Tropical_Cyclone;Tropical Cyclone Agatha;0;;;http://www.boston.com/bigpicture/2010/06/a_rough_week_for_guatemala.html#photo17;;Known_within_15_km;Medium;;glc;1917;Guatemala;Santa Marâˆšâ‰ a de Jesâˆšâˆ«s;613527;SacatepâˆšÂ©quez;Municipio de Santa Marâˆšâ‰ a de Jesâˆšâˆ«s;15529;GT;NA;D9Wyk9mQ7;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;144651;-9,07426E+16;(14.4651, -90.742599999999996)
1918;05/30/2010;;China;Meitan County, Zunyi City;landslide;Landslide;Construction;;2;;Xinhua News;http://news.xinhuanet.com/english2010/china/2010-06/01/c_13328121.htm;Mine_construction;Unknown;Medium;;glc;1918;China;Fuxing;3,09387E+16;Guizhou Sheng;;0;CN;AS;s9JzRnTdiM;2;Wed Jan 06 2016 17:53:04 GMT+0000 (UTC);1226912037;2,77489E+16;1,07466E+16;(27.748899999999999, 107.46559999999999)
1919;05/30/2010;;Guatemala;Guatemala City and surroundings;landslide;Landslide;Tropical_Cyclone;Tropical Cyclone Agatha;17;;;http://worldnews.hometips4u.com/central-america-storm-kills-86-more-victims-feared;;Known_within_25_km;Large;;glc;1919;Guatemala;Guatemala City;40793;Guatemala;;994938;GT;NA;D9xzlJdKU;1;Tue Apr 01 2014 00:00:00 GMT+0000 (UTC);1;146066;-9,05276E+16;(14.6066, -90.527600000000007)
